id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists
54640,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Metal,CLTH-054640,dataset\images\54640.jpg,True
13187,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Fila Men White Stradd Shoes,Mixed,CLTH-013187,dataset\images\13187.jpg,True
32036,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Playboy Men Navy Socks,Mixed,CLTH-032036,dataset\images\32036.jpg,True
56573,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,,Streetwear Stay On Mineral Marble Foundation,Mixed,CLTH-056573,dataset\images\56573.jpg,True
25081,Men,Accessories,Accessories,Accessory Gift Set,Black,Winter,2015.0,Formal,Lino Perros Men Formal Black Accessory Gift Set,Mixed,CLTH-025081,dataset\images\25081.jpg,True
45958,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Tokyo Talkies Women White Printed T-shirt,Cotton,CLTH-045958,dataset\images\45958.jpg,True
24153,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Aurelia Women Black Printed Kurta,Cotton,CLTH-024153,dataset\images\24153.jpg,True
10366,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Skirt,Chiffon,CLTH-010366,dataset\images\10366.jpg,True
40416,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Tonga Women Teal Top,Cotton,CLTH-040416,dataset\images\40416.jpg,True
1731,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Reebok Women White Blue Frisker Shoes,Synthetic,CLTH-001731,dataset\images\1731.jpg,True
15614,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Tshirts,Cotton,CLTH-015614,dataset\images\15614.jpg,True
21421,Women,Apparel,Topwear,Tops,White,Winter,2012.0,Casual,Roxy Women White Spaghetti Top,Cotton,CLTH-021421,dataset\images\21421.jpg,True
4243,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Against All Odds Blue T-shirt,Cotton,CLTH-004243,dataset\images\4243.jpg,True
45164,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,CASIO ENTICER Men Silver-Toned Dial Analogue Watch A519,Metal,CLTH-045164,dataset\images\45164.jpg,True
37544,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue T-Shirt,Cotton,CLTH-037544,dataset\images\37544.jpg,True
5391,Men,Footwear,Shoes,Sports Shoes,Blue,,2011.0,Sports,Kalenji Kiprun 2000 Blue Ah10,Synthetic,CLTH-005391,dataset\images\5391.jpg,True
53001,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,Mixed,CLTH-053001,dataset\images\53001.jpg,True
2988,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Numero Uno Men Casual Graphic Black Shoe,Mixed,CLTH-002988,dataset\images\2988.jpg,True
17143,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Clutch,Mixed,CLTH-017143,dataset\images\17143.jpg,True
50684,Men,Apparel,Innerwear,Trunk,Brown,Summer,2016.0,Casual,Chromozome Men Brown Trunks,Mixed,CLTH-050684,dataset\images\50684.jpg,True
18937,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi's Men Graphic Print Purple Tshirt,Cotton,CLTH-018937,dataset\images\18937.jpg,True
6514,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Nike Unisex Medium Black Backpack,Canvas,CLTH-006514,dataset\images\6514.jpg,True
47633,Women,Footwear,Shoes,Casual Shoes,Magenta,Spring,2013.0,Casual,Carlton London Women Magenta Shoes,Mixed,CLTH-047633,dataset\images\47633.jpg,True
35213,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013.0,Casual,Wildcraft Unisex Reflex Black Backpack,Canvas,CLTH-035213,dataset\images\35213.jpg,True
51756,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes,Mixed,CLTH-051756,dataset\images\51756.jpg,True
16091,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,Plastic,CLTH-016091,dataset\images\16091.jpg,True
30761,Men,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Men Printed Black Kurta,Cotton,CLTH-030761,dataset\images\30761.jpg,True
43293,Women,Accessories,Bags,Handbags,Blue,Summer,2015.0,Casual,Murcia Women Blue Kate Handbag,Leather,CLTH-043293,dataset\images\43293.jpg,True
26604,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Women Bodytrain White Sports Shoes,Synthetic,CLTH-026604,dataset\images\26604.jpg,True
12431,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Casual Brown Casual Shoes,Mixed,CLTH-012431,dataset\images\12431.jpg,True
3066,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Women's Right Now White T-shirt,Cotton,CLTH-003066,dataset\images\3066.jpg,True
6726,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2013.0,Casual,Puma Unisex Popart Red Flip Flop,Rubber,CLTH-006726,dataset\images\6726.jpg,True
47401,Women,Accessories,Bags,Clutches,Teal,Summer,2012.0,Casual,Baggit Women Teal Auxi Anna Purse,Mixed,CLTH-047401,dataset\images\47401.jpg,True
17371,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011.0,Formal,Arrow Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,Mixed,CLTH-017371,dataset\images\17371.jpg,True
23144,Women,Apparel,Topwear,Sweatshirts,Brown,Fall,2011.0,Casual,Quechua Women  Fleece Brown Sweatshirt,Polyester,CLTH-023144,dataset\images\23144.jpg,True
22096,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,Mixed,CLTH-022096,dataset\images\22096.jpg,True
51564,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Steel Dial Watch,Metal,CLTH-051564,dataset\images\51564.jpg,True
35021,Women,Accessories,Stoles,Stoles,Maroon,Summer,2012.0,Casual,Fabindia Women Red Stole,Mixed,CLTH-035021,dataset\images\35021.jpg,True
54016,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Kiara Women Red Handbag,Leather,CLTH-054016,dataset\images\54016.jpg,True
48449,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt,Cotton,CLTH-048449,dataset\images\48449.jpg,True
42173,Men,Apparel,Topwear,Tshirts,Grey,Winter,2016.0,Casual,Status Quo Men Grey T-shirt,Cotton,CLTH-042173,dataset\images\42173.jpg,True
3254,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Zandy White Shoe,Mixed,CLTH-003254,dataset\images\3254.jpg,True
26436,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Spice Art Women Leatherette Brown Handbag,Leather,CLTH-026436,dataset\images\26436.jpg,True
12603,Unisex,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Unisex Printed Red Tshirts,Cotton,CLTH-012603,dataset\images\12603.jpg,True
11086,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirt,Cotton,CLTH-011086,dataset\images\11086.jpg,True
32204,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Printed Blue Kurta,Cotton,CLTH-032204,dataset\images\32204.jpg,True
40624,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Span Women Brown Kurta,Cotton,CLTH-040624,dataset\images\40624.jpg,True
24361,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Folklore Women Blue Printed Kurta,Cotton,CLTH-024361,dataset\images\24361.jpg,True
10154,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Bal Brown Casual Shoes,Mixed,CLTH-010154,dataset\images\10154.jpg,True
4071,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Numero Uno Women Canvas Grey Purple Shoe,Mixed,CLTH-004071,dataset\images\4071.jpg,True
45356,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Sandals,Mixed,CLTH-045356,dataset\images\45356.jpg,True
59709,Women,Apparel,Innerwear,Briefs,Blue,Summer,2014.0,Casual,Avirate Blue Brief,Mixed,CLTH-059709,dataset\images\59709.jpg,True
21613,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Enamor Women Smooth White Bra,Mixed,CLTH-021613,dataset\images\21613.jpg,True
44284,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,Skybags Unisex Red Backpack,Canvas,CLTH-044284,dataset\images\44284.jpg,True
37776,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Yellow & White Striped Shirt,Cotton,CLTH-037776,dataset\images\37776.jpg,True
7069,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Timberland Men's Wild Cats Cycle Grey T-shirt,Cotton,CLTH-007069,dataset\images\7069.jpg,True
28331,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Redtape Men Casual Brown Sandals,Leather,CLTH-028331,dataset\images\28331.jpg,True
13970,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Sports,Puma Men Speeder Black Sports Shoes,Synthetic,CLTH-013970,dataset\images\13970.jpg,True
7855,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Proline Men Purple Polo T-shirt,Cotton,CLTH-007855,dataset\images\7855.jpg,True
19476,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,Quiksilver Men Black Casual Sweatshirt,Polyester,CLTH-019476,dataset\images\19476.jpg,True
49306,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Arrow Men Pack Of 5 Basic Plating Socks,Mixed,CLTH-049306,dataset\images\49306.jpg,True
27379,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Washed Blue Jeans,Denim,CLTH-027379,dataset\images\27379.jpg,True
6987,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,s.Oliver Women's Sky Blue Top,Cotton,CLTH-006987,dataset\images\6987.jpg,True
20960,Men,Accessories,Bags,Backpacks,Green,Winter,2016.0,Casual,Fastrack Men Polyester Green Backpack,Canvas,CLTH-020960,dataset\images\20960.jpg,True
32499,Men,Apparel,Topwear,Shirts,Olive,Summer,2012.0,Casual,Scullers Men Olive Shirt,Cotton,CLTH-032499,dataset\images\32499.jpg,True
39071,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue & White Check Shirt,Cotton,CLTH-039071,dataset\images\39071.jpg,True
36805,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Ssteele Watch,Metal,CLTH-036805,dataset\images\36805.jpg,True
57832,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Top,Cotton,CLTH-057832,dataset\images\57832.jpg,True
44419,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Formal Shoes,Mixed,CLTH-044419,dataset\images\44419.jpg,True
14369,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Heels,Mixed,CLTH-014369,dataset\images\14369.jpg,True
58046,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & Black Earrings,Mixed,CLTH-058046,dataset\images\58046.jpg,True
41957,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Grey T-shirt,Cotton,CLTH-041957,dataset\images\41957.jpg,True
36039,Unisex,Accessories,Bags,Duffel Bag,Olive,Summer,2012.0,Casual,OTLS Unisex Olive Green Duffle Bag,Mixed,CLTH-036039,dataset\images\36039.jpg,True
14967,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Formal,Newhide Zip Pocket Wallet,Mixed,CLTH-014967,dataset\images\14967.jpg,True
11429,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Black Light Winter Top,Cotton,CLTH-011429,dataset\images\11429.jpg,True
41359,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Skanders Jeans,Denim,CLTH-041359,dataset\images\41359.jpg,True
58274,Women,Accessories,Bags,Handbags,Navy Blue,Fall,2012.0,Casual,Baggit Women Navy Blue Handbag,Leather,CLTH-058274,dataset\images\58274.jpg,True
1990,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Women's New Striped Tank T-shirt,Cotton,CLTH-001990,dataset\images\1990.jpg,True
15089,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men Check White Shirts,Cotton,CLTH-015089,dataset\images\15089.jpg,True
27977,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ZONE STRETCH Men Grey Zone Stretch Briefs US07,Mixed,CLTH-027977,dataset\images\27977.jpg,True
6389,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Urban Cat Cetto White Shoe,Synthetic,CLTH-006389,dataset\images\6389.jpg,True
28103,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey COMFPLUS Men Blue Y Front Briefs 8004,Mixed,CLTH-028103,dataset\images\28103.jpg,True
50019,Women,Apparel,Bottomwear,Leggings,Grey Melange,Winter,2015.0,Casual,Hanes Women Grey Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings,Mixed,CLTH-050019,dataset\images\50019.jpg,True
49134,Women,Personal Care,Lips,Lip Liner,Red,Spring,2017.0,Casual,Deborah Extra Lip Liner 07,Mixed,CLTH-049134,dataset\images\49134.jpg,True
19644,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,United Colors of Benetton Women Red Top,Cotton,CLTH-019644,dataset\images\19644.jpg,True
46940,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,York Women Miss No 1 Perfume,Mixed,CLTH-046940,dataset\images\46940.jpg,True
18796,Unisex,Accessories,Bags,Messenger Bag,Olive,Fall,2010.0,Casual,Peter England Unisex Casual Olive Bag,Mixed,CLTH-018796,dataset\images\18796.jpg,True
50825,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,New Hide Men Black Wallet,Mixed,CLTH-050825,dataset\images\50825.jpg,True
25278,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Lino Perros Women Black Handbag,Leather,CLTH-025278,dataset\images\25278.jpg,True
4886,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dana Pink Teens Kidswear,Cotton,CLTH-004886,dataset\images\4886.jpg,True
39627,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Court Shuttle White Sports Shoes,Synthetic,CLTH-039627,dataset\images\39627.jpg,True
5954,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Locomotive Men Pink Stripe Shirt,Cotton,CLTH-005954,dataset\images\5954.jpg,True
57658,Women,Personal Care,Nails,Nail Polish,White,Spring,2017.0,Casual,Lotus Herbals Pure White Nail Polish 81,Mixed,CLTH-057658,dataset\images\57658.jpg,True
11871,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Formal Black Formal Shoes,Mixed,CLTH-011871,dataset\images\11871.jpg,True
58610,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,ToniQ Women Silver Earrings,Mixed,CLTH-058610,dataset\images\58610.jpg,True
5168,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Ed Hardy Men's Brave Hearts Stay True Sage Green T-shirt,Cotton,CLTH-005168,dataset\images\5168.jpg,True
34138,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Turtle Men Leather Brown Wallet,Mixed,CLTH-034138,dataset\images\34138.jpg,True
43856,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Ethnic,Royal Diadem Green & White Earrings,Mixed,CLTH-043856,dataset\images\43856.jpg,True
28567,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Who Else Grey T-shirt,Cotton,CLTH-028567,dataset\images\28567.jpg,True
42984,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Sports Shoes,Synthetic,CLTH-042984,dataset\images\42984.jpg,True
55933,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Black Currant Nail Lacquer 29,Mixed,CLTH-055933,dataset\images\55933.jpg,True
34904,Women,Apparel,Topwear,Dupatta,Mustard,Summer,2012.0,Ethnic,Fabindia Mustard Hand Printed Kota Dupatta,Mixed,CLTH-034904,dataset\images\34904.jpg,True
48482,Women,Apparel,Dress,Dresses,Red,Winter,2011.0,Casual,French Connection Women Red Dress,Chiffon,CLTH-048482,dataset\images\48482.jpg,True
30598,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Hustle Reversible Black Shorts,Polyester,CLTH-030598,dataset\images\30598.jpg,True
8677,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Green Sunglasses,Plastic,CLTH-008677,dataset\images\8677.jpg,True
22861,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Camel Casual Shoes,Mixed,CLTH-022861,dataset\images\22861.jpg,True
19220,Men,Accessories,Ties,Ties,Grey,Summer,2011.0,Formal,United Colors of Benetton Men Check Grey Tie,Mixed,CLTH-019220,dataset\images\19220.jpg,True
28755,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aurelia Women Printed Purple Kurta,Cotton,CLTH-028755,dataset\images\28755.jpg,True
17188,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt,Cotton,CLTH-017188,dataset\images\17188.jpg,True
3891,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Born Free Eagle Offwhite T-shirt,Cotton,CLTH-003891,dataset\images\3891.jpg,True
43258,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta,Cotton,CLTH-043258,dataset\images\43258.jpg,True
9597,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts,Cotton,CLTH-009597,dataset\images\9597.jpg,True
13528,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Probase Navy Blue Printed Trousers,Denim,CLTH-013528,dataset\images\13528.jpg,True
19012,Women,Apparel,Topwear,Jackets,Pink,Summer,2011.0,Casual,ADIDAS Originals Women Supergirl TT Pink Jacket,Polyester,CLTH-019012,dataset\images\19012.jpg,True
16866,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Plastic,CLTH-016866,dataset\images\16866.jpg,True
8445,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Jealous 21 Women Jealous Edana Teal Top Blue Tops,Cotton,CLTH-008445,dataset\images\8445.jpg,True
49762,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Casual,Vishudh Purple Leggings,Mixed,CLTH-049762,dataset\images\49762.jpg,True
52924,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Sari,Mixed,CLTH-052924,dataset\images\52924.jpg,True
45993,Women,Apparel,Saree,Sarees,Maroon,Summer,2012.0,Ethnic,Fabindia Maroon Mangalgiri Saree,Mixed,CLTH-045993,dataset\images\45993.jpg,True
44841,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Light Blue T-shirt,Cotton,CLTH-044841,dataset\images\44841.jpg,True
52118,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Myntra Women Multi Coloured Printed Top,Cotton,CLTH-052118,dataset\images\52118.jpg,True
25876,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,American Tourister Unisex Buzz Black Backpack,Canvas,CLTH-025876,dataset\images\25876.jpg,True
33913,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Citizen Men Gold Dial Watch,Metal,CLTH-033913,dataset\images\33913.jpg,True
4872,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016.0,Casual,Levis Kids Boy's Danio Grey Teens Kidswear,Cotton,CLTH-004872,dataset\images\4872.jpg,True
45369,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Sandals,Mixed,CLTH-045369,dataset\images\45369.jpg,True
11885,Men,Footwear,Shoes,Formal Shoes,Blue,Summer,2011.0,Formal,Franco Leone Men Formal Blue Formal Shoes,Mixed,CLTH-011885,dataset\images\11885.jpg,True
59736,Women,Apparel,Innerwear,Briefs,Red,Summer,2017.0,Casual,Avirate Red & Black Brief,Mixed,CLTH-059736,dataset\images\59736.jpg,True
15419,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Fila Unisex Silver Black Backpacks,Canvas,CLTH-015419,dataset\images\15419.jpg,True
37749,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,John Players Men Check Red Shirt,Cotton,CLTH-037749,dataset\images\37749.jpg,True
28593,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Peter England Men Leather Black Wallet,Mixed,CLTH-028593,dataset\images\28593.jpg,True
50489,Men,Apparel,Innerwear,Trunk,Charcoal,Winter,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks,Mixed,CLTH-050489,dataset\images\50489.jpg,True
42970,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2017.0,Casual,Amante Black Swimsuit WCSD04,Mixed,CLTH-042970,dataset\images\42970.jpg,True
29441,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Giordano Men Brown Dial Watch,Metal,CLTH-029441,dataset\images\29441.jpg,True
18306,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wills Lifestyle Men Check White Shirt,Cotton,CLTH-018306,dataset\images\18306.jpg,True
48476,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress,Chiffon,CLTH-048476,dataset\images\48476.jpg,True
8683,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Men Sunglasses M050GR3,Plastic,CLTH-008683,dataset\images\8683.jpg,True
22895,Men,Footwear,Sandal,Sandals,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Sandals,Leather,CLTH-022895,dataset\images\22895.jpg,True
18908,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Men Adi Linear Blue Flip Flops,Rubber,CLTH-018908,dataset\images\18908.jpg,True
3865,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Wild Spirit Striper Charcoal T-shirt,Cotton,CLTH-003865,dataset\images\3865.jpg,True
51769,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Formal,Hidedge Men Brown Belt,Leather,CLTH-051769,dataset\images\51769.jpg,True
48644,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,Mixed,CLTH-048644,dataset\images\48644.jpg,True
9563,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Striped Light Blue Striped Shirt,Cotton,CLTH-009563,dataset\images\9563.jpg,True
17940,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Heroes T7 Green Tshirt,Cotton,CLTH-017940,dataset\images\17940.jpg,True
3059,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Tantra Men's Super Heros Chocolate T-shirt,Cotton,CLTH-003059,dataset\images\3059.jpg,True
16892,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Police Unisex Casual Black Sunglasses,Plastic,CLTH-016892,dataset\images\16892.jpg,True
32009,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Playboy Men Purple & Black Socks,Mixed,CLTH-032009,dataset\images\32009.jpg,True
10359,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts,Cotton,CLTH-010359,dataset\images\10359.jpg,True
53802,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,Cotton,CLTH-053802,dataset\images\53802.jpg,True
38533,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Future Cat Shoes,Mixed,CLTH-038533,dataset\images\38533.jpg,True
40429,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women & Black Printed Top,Cotton,CLTH-040429,dataset\images\40429.jpg,True
32835,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Grendha Women Flori Brown Flats,Mixed,CLTH-032835,dataset\images\32835.jpg,True
59504,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2013.0,Casual,Lucera Silver Necklace,Mixed,CLTH-059504,dataset\images\59504.jpg,True
25882,Unisex,Accessories,Bags,Backpacks,Purple,Winter,2015.0,Casual,American Tourister Unisex Casual Purple Backpack,Canvas,CLTH-025882,dataset\images\25882.jpg,True
24950,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt,Cotton,CLTH-024950,dataset\images\24950.jpg,True
12856,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Lee Cooper Men Formal Black Shoes,Mixed,CLTH-012856,dataset\images\12856.jpg,True
35648,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals,Leather,CLTH-035648,dataset\images\35648.jpg,True
29217,Women,Accessories,Socks,Socks,White,Fall,2014.0,Sports,Fila Women White Socks,Mixed,CLTH-029217,dataset\images\29217.jpg,True
47268,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK Underwear Men White Striped Brief,Mixed,CLTH-047268,dataset\images\47268.jpg,True
13984,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Carlton London Men Casual Black Casual Shoes,Mixed,CLTH-013984,dataset\images\13984.jpg,True
19482,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Buddh Logo Polo Navy Blue Tshirts,Cotton,CLTH-019482,dataset\images\19482.jpg,True
48220,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses,Plastic,CLTH-048220,dataset\images\48220.jpg,True
9107,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Complete Vectana 2 White Sports Shoes,Synthetic,CLTH-009107,dataset\images\9107.jpg,True
